rank	pmid	source_file	abstract_sha256
445	39630494	00445-39630494-abstract.txt	f8c47f79fbf0d9ea68589951752e3cd7b6cbd37b531d3a7a8ada85de295457a2
446	39621539	00446-39621539-abstract.txt	5bee6407e4551883345dbca8c49e522167c47c28b59e12dbcbb383116d417799
447	39560659	00447-39560659-abstract.txt	70ddf58532452f69e5eef57f71eb3968d026622c7b9e35ea29f61f260233c3d4
448	39570654	00448-39570654-abstract.txt	056f1bfd41a471c400d15be5b2d6b9a67284a9517945797153c5d48bf1dd7b77
449	39556494	00449-39556494-abstract.txt	9b73c6aa1f982e8c6a2fff4743b0a85f2072638fdd70ba950c9c370d955a9697
450	39607848	00450-39607848-abstract.txt	2579c9252d5d951c36e301047c5adc9c72b17827a5fa22be5902d21e90020bdb
451	39589782	00451-39589782-abstract.txt	dfb314a862ff5c119e697d8da65aae4b6928d0d781b84b8a1dea1ef3459484a9
452	39531284	00452-39531284-abstract.txt	9ffffb8f1da97d9a9e6671f167dd7a078445fc30017acdac9faf4a6700893adb
453	39514405	00453-39514405-abstract.txt	737c7ff4847b912d4ae4ffc268df0143c2f27ad917e3a9bbf6715c867a3e1139
454	39570660	00454-39570660-abstract.txt	3b082ca26993ecc53711667c4582ca5937c4666fe7b449571bc3d9832ba48e95
455	39514412	00455-39514412-abstract.txt	c81a75c0827d9488d667f8e997674efeec55df326c98975c0c38730dfd033bbf
456	39607845	00456-39607845-abstract.txt	23f82ac2dc939ecc61ae62a84a59b85beda2ec8bfc9ec7e802db2e8e8f79e8f9
457	39541146	00457-39541146-abstract.txt	da753424abe61d84e6b8e77c1605596b46ded0f5ede01263a75d76ec0f1f2e85
458	39535866	00458-39535866-abstract.txt	594a63602ea50864810841a416c09a33a3f22c8503b23158df2a0a324d74aec2
459	39527473	00459-39527473-abstract.txt	487df1b97967e52ec29cf03238ebc1b9bd623ddfcd69a3bd534722afc0acbcea
460	39589767	00460-39589767-abstract.txt	d13d1b461440b69539013b95a15bf8c79b45c8154e91b6f9ff99c144f0e299c2
461	39466691	00461-39466691-abstract.txt	91e87e011c8b44bb25ee2ea01f3ef5bc4c28a56f9a5b1d9a0dadc9ab61f5f3c2
462	39423152	00462-39423152-abstract.txt	0fd058ac4962d8059a96070126faeb4005c088789c79ae3ae52c1115acf5ec1a
463	39418191	00463-39418191-abstract.txt	a1bc44ce87499916e25898d9c1a97bf5dc00ce3a195f25bc4f28e80affd78ee2
464	39361517	00464-39361517-abstract.txt	8c5df5abdb8978908356790c7881850d76d9e595718389c0b4023244b974971a
465	39466839	00465-39466839-abstract.txt	7b7bd24f2999cc4aefaf876321e9db2825dc8e79844ffec97535d24b612b6500
466	39412524	00466-39412524-abstract.txt	c1e29383ef55ed68fce13a5e6eadd552ff733944386fe803d583dd06963d4b8d
467	39401059	00467-39401059-abstract.txt	a9b0559cf5b89ca83fc1adddb37ce9a6452d193b83b9b36f326ebda5e174ea0b
468	39365649	00468-39365649-abstract.txt	4520ab81be306526ce08cff30b75b533a21c92c8fa5532a2dabe5ea85dccaf52
469	39412521	00469-39412521-abstract.txt	b0dc3d41bef52519c0f5ad17342da7a1e794011af64a2aeda589482c3d639a76
470	39475779	00470-39475779-abstract.txt	d927e8be82f3e6f96393d5b5336ef108910ee7eb1edf1bc57f45e76fe5f52f84
471	39471071	00471-39471071-abstract.txt	1fd37693cdc170316ee43e25dde1c5d9847b103cb029692931aad543e3a378d2
472	39441203	00472-39441203-abstract.txt	08945a4a58e798146c5eda63f59bb27c8d8baafb335cac5ec1ec51b3bee89c4c
473	39436681	00473-39436681-abstract.txt	e7346095ebe8c55208913cd9161b1a5036fb8ff1cc4966b06919c58bfa79e291
474	39365647	00474-39365647-abstract.txt	5f4494962830ef9a44dda934a02d20b7ae030f815c7ae9cdc613c339f53b57e1
475	39475715	00475-39475715-abstract.txt	82f6f1a87f4ababbf5ed62efd03d3107ace8cbce33e280e88553c6d743e9d219
476	39471073	00476-39471073-abstract.txt	a8ec3eb577cf1db9a72496ee13d2c773eacd32bdda159268ed468a6df58b7162
477	39453699	00477-39453699-abstract.txt	fe9162b13b8f240b5344b17af76a66b720723b8330bb2344fa79492167f007a8
478	39352401	00478-39352401-abstract.txt	54525de27fdf00f2db4bf725c9d15ae8d88dcc5424e93e13d466710bd9008eef
479	37787404	00479-37787404-abstract.txt	8bcabe47648738f2db2ed7f12a00b82f35916452344ed2107f71331246dab0ac
480	39312393	00480-39312393-abstract.txt	2b7e9585612bcde88663c4b36efb43637262fec0722c496026628705c870ff3c
481	39235837	00481-39235837-abstract.txt	c7aff6b12f1af567358928b6e997cd3c8b4add7c3461cc8418f4f61a99571222
482	39255010	00482-39255010-abstract.txt	9f2e5602a966f058ec6b4820a7921133f1c9b527aa62d0a169e6a530262a7dd2
483	39240062	00483-39240062-abstract.txt	edfe98b8c984ed085e6b805891f55a3824a13191d336bf5586ba02cfde1c9122
484	39348174	00484-39348174-abstract.txt	0829cfcc0229f5601904cae8329d63d0913392aefc34dee8ca6252ad9fc2b00b
485	39325661	00485-39325661-abstract.txt	2c1126369fc19c720edc3555cb12c96f9921fd62a2cee1c8b0aa0e2cb9f2cc51
486	39269446	00486-39269446-abstract.txt	213390d1b3875c003adbe0f90b5ea57f0a62bc1ddb95ab7e04f09c6ff0065fb2
487	39230938	00487-39230938-abstract.txt	6d9f81850719977451bcc84a16889f26055e7dafbfeca8ae1e402c1d48bee183
488	39255008	00488-39255008-abstract.txt	e2a178340131226d3bcb001fe23a126a0c7c210a56147b8698cfae3ca303b23a
489	39235842	00489-39235842-abstract.txt	3d5aac3643a4626adccad88bd797e8a46a6e53b6bc785859309c4bf2be6151a6
490	39207230	00490-39207230-abstract.txt	53fab4e72669e1234fcb4e6dc540af0982d65ea151325ab2ebdd819ee50dfe4d
491	39140715	00491-39140715-abstract.txt	5d87da89104e218e14644ab965ef6daea133f37ecafcee33be3a76277417d567
492	39207228	00492-39207228-abstract.txt	fb51956d06c7e0e3b6c78ce61a22c0ab10ee7a02017ce998095a6717b690548f
493	39136676	00493-39136676-abstract.txt	4dce9a70caa57fe588c25b02f65ebc3527231a409d24fbc132eadd75f14d25c8
494	39212636	00494-39212636-abstract.txt	35f111f15694257e0dd93304019cea86ca7192ba24ca871a2bd09081d7e0072c
495	39133214	00495-39133214-abstract.txt	d502e626d41f44d80214030d6b0e5a4d6f8d1d5e367a9440d9fbbcbde873ef81
496	39120518	00496-39120518-abstract.txt	97426715d719edc6db2226bc63af90640c19aac496dd59290d73d6e7eda5b45d
497	39207221	00497-39207221-abstract.txt	ffec76f01be3a70fbca3e593b055a4da0a9b2c5a1de88b686b3aedcb0f99b179
498	39196633	00498-39196633-abstract.txt	1f3fc3218dba4da3f8aa7fc2ba02f82919be089b323a9e2d1a3309e3b262ca7d
499	39166976	00499-39166976-abstract.txt	7961b94c66fd0c5810bce489c13570a828d7ae8311f80794aa8475f356514385
500	38963416	00500-38963416-abstract.txt	9592fcf1de73d61659ea27f1411395a7cbd967cb6793565408104dcabd78a1f5
501	38958649	00501-38958649-abstract.txt	4ebe2d6c5bc8e16d60502d65a05fae061b1c36fd1fe50ae504f4fe4eea59e9d4
502	39017669	00502-39017669-abstract.txt	7ebfaebb249d2fefa9bf5a700ef183455e52ac36d5afc507fb77788597baf562
503	38995188	00503-38995188-abstract.txt	0e66e93c4c2612cf728ffe07b825340d9ffdac8edccf1ffa0ad2a530d1ea5c84
504	39046891	00504-39046891-abstract.txt	f9b37137d7aef04e40648364c538cf511253bb3688c61088cc63d21a30bd4268
505	39037442	00505-39037442-abstract.txt	a8772f93ba6900bc630f9d9f937cfe90eec9d354bf9da7da18084835e093d1aa
506	39037435	00506-39037435-abstract.txt	aa5d7b83e2cfb0357d941abb512303f5ec7dbc193d0356a8d30c67d702c6ed93
507	39016544	00507-39016544-abstract.txt	779c3d2da6831d6a212840981b67907032a360ce772450ec63cc7952ebf13252
508	38995183	00508-38995183-abstract.txt	e95d113b07413db8df37a1d75809c10c45eec79175234a9202c1f45448ac203b
509	39073408	00509-39073408-abstract.txt	ef452c0bfa86231992ec52048764c318e2ed78472564bf66e0af2c2225c6a0f3
510	39042107	00510-39042107-abstract.txt	47c6fa8cb007b381e44dc2a2de1a7f6d303523b9b8671aafc460a11bd13fd1bb
511	38953888	00511-38953888-abstract.txt	9391460f4248fd139086f7135a7cc24590bf1dfef737a6fbd1a88d52d47fea7b
512	39052323	00512-39052323-abstract.txt	cf056887f36d585c627a0acf00b6aa4e63f16595a6eb21df4bef6041e750aa74
513	39041928	00513-39041928-abstract.txt	e764d4b493d8ac0853b8ab081305f537d6c59f6b8e7b2fc5af61de53aece49a9
514	39023139	00514-39023139-abstract.txt	0293022f288b84eb7b64a10f570a3918aa2d6abb1b9e31b3239217071d575405
515	39008344	00515-39008344-abstract.txt	ac002940f7819bdb781cbe747595c9af8563cc9c684b08a13b9c8ebdc9023b69
516	38995174	00516-38995174-abstract.txt	47cb64250683422039cdc125d81b9a3d3cdf39bf7f936b257de076a5341c96c0
517	38958657	00517-38958657-abstract.txt	4412a940e2e7dfe3ae53ef9ad3baf3df7ad712abab9b77a9358cc50bd82ab107
518	39073850	00518-39073850-abstract.txt	e23a4d8a9ae7fe6ff1d44606bf017a175231acffc33795dc989ff965ba4a6798
519	39073406	00519-39073406-abstract.txt	93d8e978d91216be4c4969be0536efcf2162e143408573d2fda9039352eb7431
520	39008351	00520-39008351-abstract.txt	d134874a30490bae2695fa9dac0ab84d0e56c6e6061e58da73c4619d1888357b
521	38940814	00521-38940814-abstract.txt	657b48b9a9ce5554f031598fd9168065287c94f1ba66afb61b014802107828b5
522	38922322	00522-38922322-abstract.txt	3b9f28e34d1c753bdcadf019e07fc847dd35442777d04419d5415ab6cf3705e4
523	38904664	00523-38904664-abstract.txt	e04ab948f77c1df6966ef93eb023aa19842e25ba987821b8181e43b9097e1b2d
524	38913036	00524-38913036-abstract.txt	4c15a1b9f3c3e786f0034d1b7c9fd0b30860db643f022b2b7ff8cfb657f1c97a
525	38904989	00525-38904989-abstract.txt	7691a0cd6bd1057c260fd2cbf44957ec8ba0dfdeb6fea45d03fb3a3b5d0fe56f
526	38900566	00526-38900566-abstract.txt	b1d6391b32607de708fad10295a38ce551c405e0c0a047a9716d61f192bf618d
527	38896454	00527-38896454-abstract.txt	e23602477c2fc2f7a2fedf43945ed6503175d9550e87aa36e1f143d79d9452c8
528	38832855	00528-38832855-abstract.txt	c901681cdf68112a7b7e238de4cc86aa85cc93b1058940bee917be08e64b119e
529	38922323	00529-38922323-abstract.txt	e26504af53bc5af6a4fb82430cd588f3c03b471fc7b3fbbd2edfdb70f530a877
530	38885035	00530-38885035-abstract.txt	4b5987fe6fe116e3f4a07b6036ae4076fb28f9311058308fe36521a0a98908a4
531	38865183	00531-38865183-abstract.txt	29fd22b961f44f491b9282a8973fa33cdd2f823856b061d3764cbeb7f170beb6
532	38864839	00532-38864839-abstract.txt	c575f11ed5f710919a1e70b37c2fbcfdc608e1ba9009d10857221c3490d3af2a
533	38861315	00533-38861315-abstract.txt	9c142e85a3927808716411a047cfafd47083ddf787feca6b00bc4fb77c7798b6
534	38896475	00534-38896475-abstract.txt	52a7d8151781a460570fed5fe40947c020be4109e3024b630ef1dea7778273ef
535	38885036	00535-38885036-abstract.txt	5a229d21f71164fb21c5648d31c90af281cff8f4cbd39ea552388ee3edb5ab84
536	38869492	00536-38869492-abstract.txt	2040189215e8c1f5c699cc1a9ed3ebbc2b9f89343c995d891dc365f69c079ce3
537	38869487	00537-38869487-abstract.txt	0e90780cc85af9617b6cea4a45de6c703917410a283b57812e5bac7b40c2ead0
538	38832864	00538-38832864-abstract.txt	4b8f6386e2db075baf3c6d7bcbc563f35aa566c92569c84c0cf0b565546d5527
539	38885037	00539-38885037-abstract.txt	b26347478c9364a915010e248f10b77018b656b27cc152ffcd022b665aaa789d
540	38861306	00540-38861306-abstract.txt	f529fcf65e8f204b9b883986bdbd9103594fcfd4aa1e7e87a0431ea40700cf29
541	38833293	00541-38833293-abstract.txt	1fbe9a81d3131e430271743c4b69c4e61b8226c5c0e5a6479b877558cefacf1c
542	38832859	00542-38832859-abstract.txt	6611bdb9264ee3b5976461d24cb13b0989c579cfab606de73571511b270c8fef
543	37199717	00543-37199717-abstract.txt	2aefb2e29bf89d6d456ebf5c68371e3e2b57684973171b7e8f157b8cac61fa3e
544	38805027	00544-38805027-abstract.txt	e789180c022402a2904c65fe2ffe5a512f1da41932abda4767b69e2a1ea7b315
545	38752999	00545-38752999-abstract.txt	8dff03fc550c5e378380ac5767d690508d3617d06dff4c84f3a995c8ddee2606
546	38752996	00546-38752996-abstract.txt	43d1c9c234dfa8fe5eac68f494127ce8032d76e158c4e0bb56e80bb9d71c8f75
547	38747701	00547-38747701-abstract.txt	511ec607f59775fe728c4c4b1aab39e2583fe5a553a98df95fa01e913b659ff0
548	38747693	00548-38747693-abstract.txt	afb65882d1d1817a5c6446309277c8516cac6cf729e54f04190e5491ee048df9
549	38743481	00549-38743481-abstract.txt	6bc9db52d4b5cf240911b18eb28cfe8f4d1cf71bc039bc1a347faf4cfc627e03
550	38739684	00550-38739684-abstract.txt	baa5ef28a7a22bc7b9528dc4fcb095b4ae2178146944e6bdce8d198684a93cc6
551	38728177	00551-38728177-abstract.txt	db28de6002463f54ed4d0e15d48956a8d6ab1ce8427682a62f84f928ca2d4bb9
552	38728074	00552-38728074-abstract.txt	87c4755646b356fd40bc3cebe6221af56b1d8935e739e37393643cefd1d8100b
553	38722758	00553-38722758-abstract.txt	4af6bceb02f43224d78fcd9c5ba507a494654cd052facab9acc72e0fe561ba39
554	38713196	00554-38713196-abstract.txt	bd5abbd8d0c68ba26caf4ec65ccd9af67e3bed0aa267f1ae81cd02dafd025501
555	38700930	00555-38700930-abstract.txt	443c6beb1871950dd5b2fa292536a350a3ecc59a5a5273535470ace60785e4c8
556	38695863	00556-38695863-abstract.txt	25d6199871f1af3563ce60e13667256a898b787e6540252bc0006778f4635fac
557	38695275	00557-38695275-abstract.txt	5ae25538e717478c645ff60cfa706fd7dd5e72e76f838fc4e8120babd15e13cc
558	38767617	00558-38767617-abstract.txt	cb60985ef6cf92df5d9853f06ea8f5e889af0b7d6d47a39fc71c87954e7cb08e
559	38728064	00559-38728064-abstract.txt	8af66f103a9f4c6176808accf133dd24a58aa90064b8caa21b95efcd3047c015
560	38805031	00560-38805031-abstract.txt	a31ebdeb096d5fd2b195758efb49fc9ef973ebb7dc45de5c54fa841ded80cb80
561	38780584	00561-38780584-abstract.txt	f87b0f0e7a31d310aaeb96487390f6734683577a13d402dd369d27f5a81be963
562	38752993	00562-38752993-abstract.txt	bcd208a8c6e5b1d4c8d91b41f644bdda7c96a52dd773869fa3a4eebc96e51aef
563	38717929	00563-38717929-abstract.txt	0e31e54aaccb27a438b4fc135ac7a1676b87f6bc0bf0d856b7b7c73a7c8f10fc
564	38695865	00564-38695865-abstract.txt	a369c463e26da32d917fafc71e8161bc8c3b2fb5f621d7b64b8b0f7c7eee45b0
565	38805028	00565-38805028-abstract.txt	e954152aa2840ada9de83f86df1c65b6dfa48a7a6f2dd563e49675862e935907
566	38787363	00566-38787363-abstract.txt	6608ba831e6cae31b799ad1f6759fa708c2dac26dca40d6bc3ec0808f3c91295
567	38767616	00567-38767616-abstract.txt	ddf0e4bc7cd6bafbcee92970fbc306e961d71d2bf350778d004dc0b70df74929
568	38752995	00568-38752995-abstract.txt	6756f1b1a1003d2c54e820a019c8c614bb80e82daf585de8f35854a50d7a41a5
569	38739685	00569-38739685-abstract.txt	5d77bca2ccf9a59ae1f936c8c02856d9ddb3feaedc65d6ced6a766d26a790aa6
570	38728208	00570-38728208-abstract.txt	7d4fda16282a133f3205882bd2aa1eb2341186ed00bead36623bc3e75ab54389
571	38728178	00571-38728178-abstract.txt	157d02a9ddb5a7bc195dd4863a0587255b895d264b98e133f264eda194ddcd66
572	38717925	00572-38717925-abstract.txt	81772bd4cd618c2067f50eece233fb48452ad0ff854e285b06a4fde514a1563e
573	38713186	00573-38713186-abstract.txt	4a3817c8998ffad2fdb71d2d867e04d257896a655a28dc60b459e27bd9f048c3
574	38695864	00574-38695864-abstract.txt	a69d00ac9d340bbb5f253d808e3a4702fa06126ee13a17402944cce0ebbcc31d
575	38809239	00575-38809239-abstract.txt	1d2f278136a574be2c2691511fe31663f93d5bc5a3ae0f02d49c0efd1d9246ea
576	38743475	00576-38743475-abstract.txt	eb1867515cc95787aa5b099a096acd220b2b980d0d9eb4c308157268c40042e7
577	38743058	00577-38743058-abstract.txt	57f0b58feac1e1ce2612063fc6c8edb7fa78cef70859bc1d93ac22995e4a6f8d
578	38713197	00578-38713197-abstract.txt	748e31deb56f7e5f13b30f3840a0a52a7f00b46e8af4db082325355636d164b8
579	38700924	00579-38700924-abstract.txt	817f017ebcbea355df42c805ea91f1139bb73f81c688d802d1f4bb80a62ce1e7
580	38809248	00580-38809248-abstract.txt	79d662e4f457cd2840957bdc8f7d82f1fcd37277f962248246458f6e0a9a8d09
581	38805025	00581-38805025-abstract.txt	4369f54d76f10ce65f5f442083035ffbd4a6ee34398c909220fdf3e619ffa3ce
582	38787370	00582-38787370-abstract.txt	b5761fe081747b2efd866f59c598ab52bf2b2eabdceecc4ac061ec64169bb4dc
583	38739681	00583-38739681-abstract.txt	526ecb39d2813222ae9f9ecb4b19e39f1f9642d8ec5b5df4f0aa615a2557f08f
584	38728210	00584-38728210-abstract.txt	3e7d6640062f4e6662e5a4c637ff9db32329b2bec450db6fdb6ae68950ffe4a4
585	38722773	00585-38722773-abstract.txt	eb417303210c88423978fea5a571545ae53c3863440cbd34126c2de8e36016a4
586	38713185	00586-38713185-abstract.txt	729578e118f22bdcdc0b5e2a3ddcdf3f33c0c53f676f75c0f2b068c88b9a4ab4
587	38683659	00587-38683659-abstract.txt	ae834aa7affc11132989df0e14f0595031f489955a4a5cdb30bc85032c8c38a6
588	38668631	00588-38668631-abstract.txt	7b498e26ea1da2ca6a10ffff16bc8d65c222cfb3428ce75f3bbbcec7b21a0e4d
589	38661726	00589-38661726-abstract.txt	1459ac5ade1fcc8aec4047e1827f0babec8ae48f4e5dcc99e317c0fcd2fd2f06
590	38629946	00590-38629946-abstract.txt	12ea0e63382193749547ac05fc30b228c5e01bccc378ad8cd9f533ddc6bb77a6
591	38568201	00591-38568201-abstract.txt	43241ec379ae562ff50b5c08244c0762ff2149420762c140eaab0bc3b8ab1f8e
592	38652005	00592-38652005-abstract.txt	acd1b59bbff0e3370d7ede8f0a5410eefe4263420ed540e9758765f3d7b8fc76
593	38634749	00593-38634749-abstract.txt	ef2b8165873b2b7ab828065a5c2a3f874508b96799c2b5098f9ed8cd653caf77
594	38625732	00594-38625732-abstract.txt	387e6354426a41b25612c848ad59ad417fe3382cede42203899b1eb6ac555997
595	38602466	00595-38602466-abstract.txt	690c64100be92e49175a8d31f4513391c516082a80a1e5c82f8f1750b5704f55
596	38602172	00596-38602172-abstract.txt	bd0977aea42894155feaa478681fdc81dba6691524d0d809b4236c258f60f9d3
597	38656473	00597-38656473-abstract.txt	d285422c4ffcc48351c9af5dff0d8bfd64c9c3190cd01767ef2e8130725dcc99
598	38634834	00598-38634834-abstract.txt	0ead872c3d29cf216ce8c32a7919b4c5e6f8fa724ca3e3149a2aa8f1203500b1
599	38619977	00599-38619977-abstract.txt	1c7e4a595e2187a1491983a986eb3e36ed84fbf3558b61fe6161d21a8e383541
600	38602173	00600-38602173-abstract.txt	9766fc067670cfc17f4067d03e072768c3d80e71dd4ac476b24d5d250f5dcb98
601	38591773	00601-38591773-abstract.txt	fb4019338363299656e2b4441b2bfdae7751ab0b19d9e0d077bbb66714594ec4
602	38639759	00602-38639759-abstract.txt	725c68f40f2e27c09397c57d5ddac322d14a7998aa41492c3866656968fe7b57
603	38607367	00603-38607367-abstract.txt	37d5def860b20d90c0b0b68ee83a36d77b714937b31a71b32812968f39e0e262
604	38591772	00604-38591772-abstract.txt	81950b2826d346e21706620d207e7491426774066ea58590f63e7041195bf916
605	38573743	00605-38573743-abstract.txt	1cea32c8ee0b62d92c102942c1c7fc230d338ee48ff70f6933387d0e31c53f55
606	38568073	00606-38568073-abstract.txt	6d72ab8cea8aabb322bd1804712924795541cb0aab5a58646dcbd688a49fa77f
607	38687183	00607-38687183-abstract.txt	6386fd10cae99f7fa88a74d41517af2f08a2523ff174448411ca86f424cb5152
608	38634861	00608-38634861-abstract.txt	94b067e94ba3c0b219b7d4c5a2bc4a541baff63c7c2b1cb8f9a314b160866396
609	38619980	00609-38619980-abstract.txt	a562744f01ed19e9bb981439edd222c19f9b3b37c21482cfcfc68ae85b74387f
610	38587505	00610-38587505-abstract.txt	9e6d9ba266fe139bca778204b3baaacb875f33b68f77dd0260d70696abef43d4
611	38573102	00611-38573102-abstract.txt	eb2729eee648680c9b14f2b0bf10893be660d7173f4998eab6d2b109dc40ae3a
612	38573076	00612-38573076-abstract.txt	823a3fcbb0944b66d29950be2642fd0989ccd3c9ca1798dca816f11769468fa8
613	38568198	00613-38568198-abstract.txt	21cababe3d41d1bee8b4601e205dd7bc5bef2db838abf1dffa234021b5f3f6c3
614	38568050	00614-38568050-abstract.txt	a46e4e8bafdc0e7de55cf75c355099baca57cc8559a544ae64fd6e933aba69b9
615	38668744	00615-38668744-abstract.txt	70761bd26d9a1a53d221ce15e9e7260363078ecb8b38cababca06ac4dc32f865
616	38639738	00616-38639738-abstract.txt	5c6a37bde9255281a56df2a8a544bf89b77c6091dd3fba707f403737f5bd2edd
617	38629951	00617-38629951-abstract.txt	c5d7aba97f396782b4fc4dba1bbbc896f2f7ba69517ef68f40965ea214e0666f
618	38619981	00618-38619981-abstract.txt	2eb8004ece4e8e62bc1d26adc91bea5e482edd964ab2541a1a71c9ebfd655121
619	38607368	00619-38607368-abstract.txt	6fe0bb1b21492a2a44b918329af7697ef22773f15fee209f7396a051056af56c
620	38591775	00620-38591775-abstract.txt	45bc900de2c0f4fb369dbb28d698ab06e3a799a864ff81d3b1bd66f5ccb39eea
621	38568082	00621-38568082-abstract.txt	5f6e0b28079a8a2d2f52d69841419b70e9c45fae21e9d45f1ac8dc9602c84d4a
622	38568051	00622-38568051-abstract.txt	4506cfe8a21d70199b4244a5504b60f237fe28496203d6ca52b2ec28f30902e2
623	38530339	00623-38530339-abstract.txt	1a4d8d82895ca13df5e491fc6f1a59528120f28804afc788ebb4fe73740a1a22
624	38526416	00624-38526416-abstract.txt	33f9b76d81d02983ec7a807fadeafa8a2518ffa5a71deec75958e5adaa5a7b36
625	38536087	00625-38536087-abstract.txt	18593b0fbd71395f7bcaaa2767aa24b852ff0ef92230ba9e2919f8360cc7044f
626	38530752	00626-38530752-abstract.txt	f1846824e82f694f06ceaee7e7562b02d51d81e7a9b2c2699d54f4bb285e3578
627	38546450	00627-38546450-abstract.txt	bcc950bb2739ef19c018c35ec01227fdb2845065509fdf935e4f40d92893c678
628	38427401	00628-38427401-abstract.txt	50fd58e78b3aa0a47625a740419230e87581e11c3ec21d516633bc8064f1f6e0
629	38441415	00629-38441415-abstract.txt	968b32c57f6fb7cb521e23c85d90307ee4594822c0b6c6729b01db8a4ea17df8
630	38530347	00630-38530347-abstract.txt	dec33191d5e5484630bfabefb8ea55ee32c1ccfb0566c072b05b2eacb4cdc2ff
631	38546460	00631-38546460-abstract.txt	87b4ddbed9720bb86a5c37b2303b92ec0311fc7ca17bbe3073ba7b41b4f80d6a
632	38546457	00632-38546457-abstract.txt	b9060fd4b93f595418ce84b5da4fdee94b93300c3b9d441c99e66b0480fcf82e
633	38446021	00633-38446021-abstract.txt	c5bf06ff91b746680cd7d5b5f21b9e6c1e88449f77b1a32c856ad795d0aec8d6
634	38407242	00634-38407242-abstract.txt	85b060e7284733827387da5cfa2caf11054336da4e14626d27fdc3fcb119d5d2
635	38407127	00635-38407127-abstract.txt	6da9b2ea165c9c36df34b214e1ce3363e6d4e3e320cce61ef77dd57d048ca2b5
636	38345846	00636-38345846-abstract.txt	1252fc60d0e9b320bbb88b24410c1114124cde69c1608b7ef6cfe12b7eb1c582
637	38420971	00637-38420971-abstract.txt	ed3f5e39fb0b284e2a6abcf73f412de0b4bb02c52b02711b7417d4a845c27b4c
638	38415687	00638-38415687-abstract.txt	73d54405af90dae89a5b46b808c4edac681f8c09cc4fa8014bdd709f5b37dbba
639	38407194	00639-38407194-abstract.txt	c998a8e9bfc4a62e86386bbf87760b02af1cd18c98e3c42bf827f2e1e52d9e22
640	38359091	00640-38359091-abstract.txt	102fe5649eb45f7fc97410f95992030f1f5591c0c453d581172a29efb33a0ede
641	38334269	00641-38334269-abstract.txt	0fc1711de6aae2be935f6b07ead4cf6d3a5bf86b7c2d0023f99a0c84ac961d28
642	38329394	00642-38329394-abstract.txt	a1f4990d9a05df4e5f56151d7597bf12949e906eba75bf78a7129a454322e602
643	38315525	00643-38315525-abstract.txt	7ed396130660f87ad85241f417cf80045b3942cf0d486327b75554d17656bb88
644	38393318	00644-38393318-abstract.txt	9cf0af7c33b37ed05c37e398cb4588a85d8b360e45ea222f87b649164dcb1684
645	38381513	00645-38381513-abstract.txt	9e06cc493194b4362174b5b054a050652a710d96259a995605f5278532322703
646	38323900	00646-38323900-abstract.txt	3972c5fb0489f9c94b4696baa783c0b71e8242521825d0f0f0fa5d0bbfc6d8e7
647	38323635	00647-38323635-abstract.txt	421f6c38271aece24c65d76c24d42647f5f64e4d62d19af3180e93dfa297beae
648	38315520	00648-38315520-abstract.txt	e5363a144c8ad3586c56be145652ebf21600d9915c895eacb2dd030fd93128a9
649	38421005	00649-38421005-abstract.txt	26eb394088aa59c23fdbe9780214269c5b4d7ff505f1a256ba2dafc73618474c
650	38415779	00650-38415779-abstract.txt	b58f523d5ae2beaa0286b0e70e5277b472742f077876e01a2405b6d09da5d899
651	38415702	00651-38415702-abstract.txt	05c004054450ab15ba5800397b98a3345a16d60ef4ac1a25020cf28c8a8679f6
652	38305710	00652-38305710-abstract.txt	abc9d669cf3dbfb730e1883b15f60fa73eba9e2fde09385e41f0c3b455e154a5
653	38415711	00653-38415711-abstract.txt	a363c164249ad277c9d08dd5b5e77d9881ff8a25f3b4411ea4d6a02c8c8d01b9
654	38359077	00654-38359077-abstract.txt	ce41769b5bafa2faf7000e5aa78abe7c990a188c69a71c35d6c0bb31c73b7f61
655	38305772	00655-38305772-abstract.txt	18013e8dfd51f2bdb0c1456edf6cc3ce6735f39ccb885fcf16c2ee86d4855595
656	38305712	00656-38305712-abstract.txt	99cdcf7805fe8874aae973abb20019dc470c92d8a2f19e4f701e18a7fe04def1
657	38359084	00657-38359084-abstract.txt	b7642287e9cbab25cd6b13014918001ce04da3ab8482b31195c3bc7112c73ebc
658	36748470	00658-36748470-abstract.txt	48aaab08fa080f578df2f4b7262875829fc55943b97b363dc6678ad653773f1f
659	38289227	00659-38289227-abstract.txt	22adbf82b37ed64bd835e9ab25291623ac82db61e49af0b08fe21f91df4f3450
660	38197785	00660-38197785-abstract.txt	29d926d50df2c8393454789f286a369426bff083f440b32d274c39df3e884cad
661	38197779	00661-38197779-abstract.txt	dfc9c62501750f56b36384971e674f85112ddc35cbf53789827d73838480f303
662	38194256	00662-38194256-abstract.txt	e0480e00c637cca2eb7f66c8d8cc49e8560e99b4de844b3902e254a1e69c34c3
663	38190243	00663-38190243-abstract.txt	e320de9b6aea916f2a6c6022eb85ca61a28caa15ea542998bde266e30962991f
664	38180325	00664-38180325-abstract.txt	62116120221d0cfbe890d6d5c8297a242ea2185604398ebf148d1f6f9fd1f333
665	38240740	00665-38240740-abstract.txt	af67650267aff6b1a087246043c46e076ec5ada4e31a9a5bf442b9c50a8c5ff3
